GO.ID	Description	p.Val	FDR	Phenotype	Genes
HP:0000288	Abnormality of the philtrum	5.55e-06	5.55e-06	1	NFIX,SNAI2,ELN,COL11A1,NDST1,GLI2,SEC23A,NALCN,ZNF423,XYLT1,GLI3,CLIP2,COL1A1,PVRL1,MGP,DSE,SEMA5A,SPARC,PDE4D,TGFB3,KCNJ8,CHST3,RUNX2,BMP2,CHSY1,SERPINF1,KRAS,LRP4,FKBP10,HSPG2,CASK,SERPINH1,GJA1,KIT,CREB3L1,SKI,COL1A2,FBN1,BMP1,ROR2,ANTXR1,SH3PXD2B,SOX11,MAF,FZD2,GAS1,EXT1,GPC6,NOG,FAT4,TCF4,SLC2A10,ADAMTSL2,HBA1,TWIST2,MC1R
HP:0000343	Long philtrum	5.00e-06	5.00e-06	1	SNAI2,ELN,COL11A1,NDST1,SEC23A,NALCN,XYLT1,GLI3,CLIP2,COL1A1,DSE,SPARC,PDE4D,KCNJ8,CHST3,BMP2,SERPINF1,KRAS,FKBP10,HSPG2,CASK,SERPINH1,GJA1,KIT,CREB3L1,SKI,COL1A2,FBN1,BMP1,ROR2,ANTXR1,MAF,FZD2,EXT1,GPC6,SLC2A10,ADAMTSL2,HBA1,MC1R
HP:0005225	Intestinal edema	2.90e-02	2.90e-02	1	FLT4,VEGFC,GJC2
HP:0004788	Intestinal lymphedema	3.26e-03	3.26e-03	1	FLT4,VEGFC,GJC2
HP:0000411	Protruding ear	2.52e-07	2.52e-07	1	ELN,COL1A1,COL12A1,DSE,BMP4,DOCK6,DPP6,SERPINF1,FBLN5,FKBP10,COL6A1,COL6A2,SERPINH1,EDNRA,CREB3L1,COL6A3,COL1A2,BMP1,ANTXR1,SH3PXD2B,FAM20C,TCF4,SCARF2
HP:0100817	Renovascular hypertension	1.42e-02	1.42e-02	1	ELN,CLIP2,COL5A1,COL3A1,ENPP1
HP:0009125	Lipodystrophy	2.95e-02	2.95e-02	1	CAV1,LAMA4,PDGFRB,LDB3,TPM1,NEXN,FBN1,COL3A1,SGCD,DES,PTRF,PLN
HP:0100578	Lipoatrophy	2.34e-02	2.34e-02	1	CAV1,LAMA4,PDGFRB,LDB3,TPM1,NEXN,FBN1,COL3A1,SGCD,DES,PLN
HP:0000248	Brachycephaly	2.46e-04	2.46e-04	1	CYP26B1,FGFR3,MMP2,NALCN,COL1A1,DSE,SPARC,PDE4D,LTBP2,TGFB3,TWIST1,RUNX2,BMP4,SERPINF1,FKBP10,ADAMTS10,SERPINH1,GJA1,MMP14,CREB3L1,SKI,COL1A2,FBN1,BMP1,FAM20C,MAF
HP:0004482	Relative macrocephaly	6.39e-03	6.39e-03	1	XYLT1,COL1A1,SERPINF1,KRAS,FKBP10,SERPINH1,CREB3L1,ACAN,COL1A2,IGF2,BMP1
HP:0000520	Proptosis	7.92e-08	7.92e-08	1	NFIX,COL11A1,FGFR3,MMP2,XYLT1,CDK6,ACTA2,COL1A1,SPARC,PDGFRB,LTBP2,TGFB3,TWIST1,BMP4,COL5A1,SERPINF1,MYH11,KRAS,LRP4,FBLN5,FKBP10,ADAMTS10,CTSK,SERPINH1,MMP14,CREB3L1,SKI,DDR2,TGFBR2,COL1A2,FBN1,BMP1,COL3A1,ROR2,ZFPM2,EFEMP2,SH3PXD2B,FAM20C,PRKG1,MFAP5
HP:3000030	Abnormality of bony orbit of skull	9.39e-09	9.39e-09	1	NFIX,FGFR3,COL1A1,LTBP2,TWIST1,SERPINF1,FKBP10,ADAMTS10,SERPINH1,CREB3L1,SKI,COL1A2,FBN1,BMP1
HP:0000586	Shallow orbits	9.39e-09	9.39e-09	1	NFIX,FGFR3,COL1A1,LTBP2,TWIST1,SERPINF1,FKBP10,ADAMTS10,SERPINH1,CREB3L1,SKI,COL1A2,FBN1,BMP1
HP:0006149	Increased laxity of fingers	2.45e-04	2.45e-04	1	COL12A1,COL6A1,COL6A2,COL6A3
HP:0010647	Abnormal elasticity of skin	5.80e-10	5.80e-10	1	NFIX,ELN,FGFR3,PLOD1,ADAMTS2,FKBP14,CLIP2,ACTA2,COL1A1,MGP,DSE,SPARC,CCND2,COL5A1,EDA2R,SERPINF1,RIN2,MYH11,KRAS,FBLN5,FKBP10,SKI,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,COL3A1,ANTXR1,EFEMP2,EXT1,PRKG1,SLC2A10,ENPP1,MFAP5,ADAMTSL2,COL5A2,ZNF469,TWIST2
HP:0008067	Abnormally lax or hyperextensible skin	1.81e-07	1.81e-07	1	NFIX,ELN,FGFR3,PLOD1,ADAMTS2,FKBP14,CLIP2,COL1A1,MGP,DSE,CCND2,COL5A1,RIN2,KRAS,FBLN5,SKI,COL1A2,FBN1,TNXB,COL3A1,ANTXR1,EFEMP2,EXT1,SLC2A10,ENPP1,COL5A2,ZNF469,TWIST2
HP:0000973	Cutis laxa	4.40e-03	4.40e-03	1	ELN,FGFR3,PLOD1,ADAMTS2,CLIP2,MGP,COL5A1,RIN2,KRAS,FBLN5,COL3A1,EFEMP2,EXT1,SLC2A10,ZNF469,TWIST2
HP:0000974	Hyperextensible skin	3.77e-10	3.77e-10	1	NFIX,FGFR3,PLOD1,ADAMTS2,FKBP14,COL1A1,DSE,CCND2,COL5A1,RIN2,KRAS,SKI,COL1A2,FBN1,TNXB,COL3A1,ANTXR1,SLC2A10,ENPP1,COL5A2,TWIST2
HP:0000977	Soft skin	3.36e-15	3.36e-15	1	ELN,PLOD1,ADAMTS2,FKBP14,CLIP2,ACTA2,COL1A1,SPARC,COL5A1,EDA2R,SERPINF1,MYH11,FBLN5,FKBP10,TGFBR2,COL1A2,FBN1,TNXB,COL3A1,EFEMP2,PRKG1,SLC2A10,MFAP5,COL5A2
HP:0012632	Abnormal intraocular pressure	1.79e-03	1.79e-03	1	LTBP2,PXDN,CYP1B1,ADAMTS10,FBN1
HP:0007906	Increased intraocular pressure	1.79e-03	1.79e-03	1	LTBP2,PXDN,CYP1B1,ADAMTS10,FBN1
HP:0005222	Bowel diverticulosis	2.40e-02	2.40e-02	1	ELN,CLIP2,COL1A1,COL5A1,FBLN5,EFEMP2,COL5A2
HP:0000889	Abnormality of the clavicle	2.21e-04	2.21e-04	1	COL11A1,FGFR3,PTHLH,SALL4,XYLT1,GLI3,RUNX2,LRP4,FKBP10,CTSK,GJA1,SKI,FBN1,DCHS1,ANTXR1,SH3PXD2B,SOX11,FAT4,SCARF2
HP:0002577	Abnormality of the stomach	1.39e-02	1.39e-02	1	ELN,FGFR3,SEC23A,NALCN,PDGFRL,CLIP2,DNM1,COL1A1,WFS1,DSE,SEMA5A,FOXP1,TGFB3,SERPINF1,KRAS,PDGFRA,FKBP10,CASK,SERPINH1,KIT,CREB3L1,SKI,NTNG1,TGFBR2,COL1A2,DLC1,FBN1,TNXB,BMP1,MCC,SOX11,PTRF,PLEC,FAT4,TCF4,SLC2A10,MC1R
HP:0003783	Externally rotated/abducted legs	3.02e-05	3.02e-05	1	COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0000098	Tall stature	4.18e-07	4.18e-07	1	NFIX,FGFR3,PLOD1,CAV1,GLI3,ACTA2,COL12A1,PDE4D,TGFB3,MYH11,KRAS,LRP4,FBLN5,COL6A1,COL6A2,HSPG2,ADAMTSL4,SKI,COL6A3,TGFBR2,FBN1,DCHS1,EFEMP2,PRKG1,MFAP5,ZNF469,SCARF2
HP:0001519	Disproportionate tall stature	9.42e-07	9.42e-07	1	PLOD1,ACTA2,PDE4D,MYH11,ADAMTSL4,SKI,TGFBR2,FBN1,DCHS1,PRKG1,MFAP5,ZNF469,SCARF2
HP:0001548	Overgrowth	1.02e-03	1.02e-03	1	NFIX,KRAS,LRP4,FBLN5,HSPG2,FBN1,EFEMP2
HP:0001533	Slender build	3.56e-02	3.56e-02	1	COL12A1,COL6A1,COL6A2,COL6A3
HP:0000326	Abnormality of the maxilla	1.19e-08	1.19e-08	1	NFIX,FGFR3,GLI2,MMP2,DLX5,COL1A1,PDE4D,LTBP2,TWIST1,RUNX2,COL5A1,EDA2R,FBLN5,ADAMTS10,EDNRA,GJA1,MMP14,SKI,FBN1,DCHS1,EFEMP2,FAT4,COL5A2,SCARF2,MC1R
HP:0002010	Narrow maxilla	3.26e-03	3.26e-03	1	COL1A1,COL5A1,COL5A2
HP:0000327	Hypoplasia of the maxilla	6.72e-05	6.72e-05	1	FGFR3,GLI2,MMP2,DLX5,PDE4D,LTBP2,TWIST1,RUNX2,EDA2R,ADAMTS10,EDNRA,GJA1,MMP14,SKI,FBN1,DCHS1,FAT4,SCARF2
HP:0010758	Abnormality of the premaxilla	1.79e-03	1.79e-03	1	NFIX,GLI2,FBLN5,EFEMP2,MC1R
HP:0010759	Prominence of the premaxilla	7.13e-03	7.13e-03	1	NFIX,FBLN5,EFEMP2,MC1R
HP:0040079	Irregular dentition	1.15e-03	1.15e-03	1	NFIX,RIN2,DCHS1,FAT4
HP:0011218	Abnormal shape of the frontal region	8.21e-03	8.21e-03	1	NFIX,COL11A1,FGFR3,GLI2,MMP2,PTHLH,SEC23A,ZNF423,GLI3,COL1A1,DSE,CCND2,TWIST1,COL10A1,RUNX2,EDA2R,SERPINF1,KRAS,LRP4,FKBP10,CTSK,SERPINH1,HMGA2,GJA1,MMP14,CREB3L1,SKI,DDR2,COL1A2,FBN1,BMP1,ROR2,ZEB2,ANTXR1,HIC1,FZD2,GPC6,COL4A1,TCF4,HBA1
HP:0002007	Frontal bossing	8.21e-03	8.21e-03	1	NFIX,COL11A1,FGFR3,GLI2,MMP2,PTHLH,SEC23A,ZNF423,GLI3,COL1A1,DSE,CCND2,TWIST1,COL10A1,RUNX2,EDA2R,SERPINF1,KRAS,LRP4,FKBP10,CTSK,SERPINH1,HMGA2,GJA1,MMP14,CREB3L1,SKI,DDR2,COL1A2,FBN1,BMP1,ROR2,ZEB2,ANTXR1,HIC1,FZD2,GPC6,COL4A1,TCF4,HBA1
HP:0012180	Cystic medial necrosis	2.21e-04	2.21e-04	1	ACTA2,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0001654	Abnormality of the heart valves	1.00e-04	1.00e-04	1	ELN,EVC,PLOD1,FOXF1,GLI3,CLIP2,ACTA2,COL1A1,VWF,MGP,LAMA4,CCND2,LTBP2,TGFB3,KCNJ8,LDB3,CHST3,DOCK6,COL5A1,MYH11,KRAS,FBLN5,TPM1,ADAMTS10,EDNRA,GJA1,SKI,NEXN,IGFBP7,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,COL3A1,ROR2,ZEB2,SGCD,EFEMP2,SH3PXD2B,DES,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5,ADAMTSL2,PLN,COL5A2,ZNF469
HP:0006705	Abnormality of the atrioventricular valves	2.60e-07	2.60e-07	1	ELN,PLOD1,CLIP2,ACTA2,COL1A1,VWF,LAMA4,CCND2,LTBP2,TGFB3,LDB3,CHST3,DOCK6,COL5A1,MYH11,KRAS,FBLN5,TPM1,ADAMTS10,GJA1,SKI,NEXN,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,COL3A1,ROR2,SGCD,SH3PXD2B,DES,PRKG1,ENPP1,MFAP5,ADAMTSL2,PLN,COL5A2,ZNF469
HP:0001633	Abnormality of the mitral valve	3.53e-10	3.53e-10	1	ELN,PLOD1,CLIP2,ACTA2,COL1A1,VWF,LAMA4,CCND2,LTBP2,TGFB3,LDB3,CHST3,COL5A1,MYH11,KRAS,FBLN5,TPM1,ADAMTS10,GJA1,SKI,NEXN,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,COL3A1,SGCD,SH3PXD2B,DES,PRKG1,ENPP1,MFAP5,ADAMTSL2,PLN,COL5A2,ZNF469
HP:0001634	Mitral valve prolapse	2.61e-11	2.61e-11	1	ELN,CLIP2,ACTA2,COL1A1,VWF,COL5A1,MYH11,KRAS,SKI,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,COL3A1,SH3PXD2B,PRKG1,ENPP1,MFAP5,ADAMTSL2,COL5A2,ZNF469
HP:0001653	Mitral regurgitation	2.94e-05	2.94e-05	1	ELN,CLIP2,LAMA4,CCND2,LTBP2,TGFB3,LDB3,CHST3,FBLN5,TPM1,ADAMTS10,NEXN,COL1A2,FBN1,DCHS1,SGCD,DES,ADAMTSL2,PLN
HP:0001646	Abnormality of the aortic valve	2.65e-02	2.65e-02	1	ELN,FOXF1,CLIP2,ACTA2,VWF,LAMA4,LTBP2,KCNJ8,LDB3,CHST3,MYH11,KRAS,FBLN5,TPM1,ADAMTS10,EDNRA,GJA1,SKI,NEXN,TGFBR2,COL1A2,FBN1,SGCD,EFEMP2,DES,PRKG1,SLC2A10,MFAP5,ADAMTSL2,PLN
HP:0001647	Bicuspid aortic valve	4.59e-02	4.59e-02	1	ELN,CLIP2,ACTA2,LAMA4,KCNJ8,LDB3,MYH11,TPM1,EDNRA,SKI,NEXN,TGFBR2,FBN1,SGCD,DES,PRKG1,MFAP5,PLN
HP:0001659	Aortic regurgitation	4.42e-05	4.42e-05	1	ELN,ACTA2,CHST3,MYH11,FBLN5,TGFBR2,COL1A2,FBN1,PRKG1,SLC2A10,MFAP5
HP:0001650	Aortic valve stenosis	4.05e-02	4.05e-02	1	ELN,CLIP2,VWF,LTBP2,CHST3,FBLN5,ADAMTS10,FBN1,EFEMP2,SLC2A10,ADAMTSL2
HP:0004381	Supravalvular aortic stenosis	3.56e-02	3.56e-02	1	ELN,CLIP2,FBLN5,EFEMP2
HP:0001641	Abnormality of the pulmonary valve	2.32e-04	2.32e-04	1	ELN,FOXF1,GLI3,CLIP2,ACTA2,COL1A1,MGP,LTBP2,CHST3,DOCK6,MYH11,KRAS,FBLN5,ADAMTS10,IGFBP7,TGFBR2,COL1A2,FBN1,ROR2,ZEB2,EFEMP2,PRKG1,COL4A1,MFAP5,ZNF469
HP:0005182	Bicuspid pulmonary valve	2.21e-04	2.21e-04	1	ACTA2,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0012039	Descemet Membrane Folds	2.90e-02	2.90e-02	1	ZEB1,COL8A2,TCF4
HP:0010648	Dermal translucency	4.56e-04	4.56e-04	1	ACTA2,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0001072	Thickened skin	6.17e-05	6.17e-05	1	KAL1,FLT4,FGFR3,ADAMTS2,MMP2,CAV1,FKBP14,COL1A1,PVRL1,COL12A1,LAMA4,PDGFRB,COL7A1,LTBP2,LDB3,KRT17,RIN2,KRAS,TPM1,COL6A1,COL6A2,ADAMTS10,ECM1,FLG,IL17RD,VEGFC,GJA1,APCDD1,MMP14,KIT,NEXN,ANTXR2,COL6A3,GJB2,FBN1,KRT4,SGCD,SH3PXD2B,DES,PTRF,PLEC,KRT5,COL14A1,COL4A5,KANK2,ENPP1,ADAMTSL2,PLN,GJC2
HP:0011368	Epidermal thickening	8.49e-03	8.49e-03	1	KAL1,FLT4,FGFR3,ADAMTS2,CAV1,FKBP14,PVRL1,COL12A1,LAMA4,PDGFRB,COL7A1,LDB3,KRT17,RIN2,KRAS,TPM1,COL6A1,COL6A2,ECM1,FLG,IL17RD,VEGFC,GJA1,APCDD1,NEXN,COL6A3,GJB2,KRT4,SGCD,DES,PTRF,PLEC,KRT5,COL14A1,COL4A5,KANK2,ENPP1,PLN,GJC2
HP:0000962	Hyperkeratosis	4.12e-03	4.12e-03	1	FLT4,ADAMTS2,FKBP14,PVRL1,COL12A1,LAMA4,PDGFRB,COL7A1,LDB3,KRT17,KRAS,TPM1,COL6A1,COL6A2,ECM1,VEGFC,GJA1,APCDD1,NEXN,COL6A3,GJB2,KRT4,SGCD,DES,PLEC,KRT5,COL14A1,KANK2,ENPP1,PLN,GJC2
HP:0007502	Follicular hyperkeratosis	6.38e-04	6.38e-04	1	FKBP14,COL12A1,KRT17,COL6A1,COL6A2,APCDD1,COL6A3,KRT5
HP:0007448	Hyperkeratosis over edematous areas	3.26e-03	3.26e-03	1	FLT4,VEGFC,GJC2
HP:0003416	Spinal canal stenosis	1.00e-02	1.00e-02	1	FGFR3,PDE4D,LTBP2,ADAMTS10,SKI,FBN1,NOG,PAPSS2
HP:0012040	Corneal stromal edema	2.90e-02	2.90e-02	1	ZEB1,COL8A2,TCF4
HP:0100807	Long fingers	6.22e-10	6.22e-10	1	CYP26B1,CNTN1,COL11A1,FGFR3,PLOD1,DLX5,GLI3,DNM1,ACTA2,COL1A1,DSE,PDE4D,TGFB3,RUNX2,SERPINF1,MYH11,FBLN5,FKBP10,CASK,SERPINH1,GJA1,CREB3L1,SKI,NTNG1,ACTG2,TGFBR2,COL1A2,FBN1,BMP1,ZEB2,EFEMP2,NR2F1,MAF,PRKG1,TCF4,SLC2A10,MFAP5,SCARF2
HP:0001238	Slender finger	1.56e-09	1.56e-09	1	CYP26B1,CNTN1,COL11A1,FGFR3,PLOD1,ACTA2,COL1A1,DSE,TGFB3,SERPINF1,MYH11,FBLN5,FKBP10,SERPINH1,CREB3L1,SKI,ACTG2,TGFBR2,COL1A2,FBN1,BMP1,EFEMP2,PRKG1,SLC2A10,MFAP5,SCARF2
HP:0001166	Arachnodactyly	8.92e-11	8.92e-11	1	CYP26B1,CNTN1,COL11A1,FGFR3,PLOD1,ACTA2,COL1A1,DSE,TGFB3,SERPINF1,MYH11,FBLN5,FKBP10,SERPINH1,CREB3L1,SKI,ACTG2,TGFBR2,COL1A2,FBN1,BMP1,EFEMP2,PRKG1,SLC2A10,MFAP5,SCARF2
HP:0002293	Alopecia of scalp	3.56e-02	3.56e-02	1	COL5A1,GJB2,COL3A1,PLEC
HP:0005114	Abnormalities of the peripheral arteries	3.27e-02	3.27e-02	1	ELN,CAV1,CLIP2,ACTA2,COL5A1,MYH11,KRAS,COL4A2,FBLN5,APP,TGFBR2,FBN1,TNXB,COL3A1,EFEMP2,LPL,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5
HP:0100545	Arterial stenosis	3.27e-02	3.27e-02	1	ELN,CAV1,CLIP2,ACTA2,COL5A1,MYH11,KRAS,COL4A2,FBLN5,APP,TGFBR2,FBN1,TNXB,COL3A1,EFEMP2,LPL,PRKG1,COL4A1,SLC2A10,ENPP1,MFAP5
HP:0005280	Depressed nasal bridge	6.11e-03	6.11e-03	1	NFIX,ELN,COL11A1,FGFR3,NDST1,GLI2,PLOD1,ADAMTS2,ZNF423,XYLT1,GLI3,CLIP2,COL1A1,MGP,SPARC,PDE4D,CCND2,LTBP2,KCNJ8,RUNX2,DOCK6,EDA2R,SERPINF1,KRAS,LRP4,FBLN5,FKBP10,ADAMTS10,GJA1,SKI,DDR2,COL1A2,FBN1,ROR2,ANTXR1,EFEMP2,SH3PXD2B,SOX11,FAM20C,MAF,FZD2,GPC6,FAT4,HBA1,TWIST2,SCARF2
HP:0006292	Abnormality of dental eruption	9.97e-06	9.97e-06	1	FGFR3,EVC,MMP2,PTHLH,SEC23A,GLI3,COL1A1,GHR,SPARC,PDE4D,PDGFRB,CHST3,RUNX2,KRT17,EDA2R,SERPINF1,FKBP10,CTSK,EDNRA,GJA1,MMP14,COL1A2,GJB2,ROR2,ZEB2,ANTXR1,SH3PXD2B,SOX11,HIC1,FAM20C,FAT4,TWIST2
HP:0000684	Delayed eruption of teeth	3.67e-07	3.67e-07	1	FGFR3,EVC,MMP2,PTHLH,SEC23A,COL1A1,GHR,SPARC,PDE4D,PDGFRB,CHST3,RUNX2,EDA2R,SERPINF1,FKBP10,CTSK,EDNRA,GJA1,MMP14,COL1A2,GJB2,ROR2,ZEB2,ANTXR1,SH3PXD2B,SOX11,HIC1,FAT4,TWIST2
HP:0000696	Delayed eruption of permanent teeth	2.07e-02	2.07e-02	1	RUNX2,CTSK,GJA1,ROR2,SOX11
HP:0000680	Delayed eruption of primary teeth	3.56e-02	3.56e-02	1	FGFR3,RUNX2,CTSK,EDNRA
HP:0007495	Prematurely aged appearance	1.23e-02	1.23e-02	1	SNAI2,ELN,PLOD1,CLIP2,SEMA5A,GHR,MUC5B,COL5A1,EDA2R,FBLN5,COL3A1,ANTXR1,EFEMP2,KRT5,SLC2A10,ZNF469,TWIST2
HP:0000218	High palate	7.86e-03	7.86e-03	1	KAL1,CNTN1,FGFR3,SPEG,ZNF423,DLX5,GLI3,ACTA2,COL1A1,COL12A1,DSE,SEMA5A,SPARC,LTBP2,TGFB3,CHST3,RUNX2,BMP4,SERPINF1,RIN2,MYH11,KRAS,LRP4,FBLN5,FKBP10,COL6A1,COL6A2,IL17RD,MEGF10,CASK,SKI,DDR2,COL6A3,TGFBR2,COL1A2,SPRED1,FBN1,DCHS1,EFEMP2,SH3PXD2B,SOX11,FAM20C,PRKG1,FAT4,SLC2A10,ENPP1,MFAP5,HBA1,TWIST2,SCARF2
HP:0001763	Pes planus	1.01e-04	1.01e-04	1	KAL1,ELN,NDST1,PLOD1,MMP2,SEC23A,SALL4,XYLT1,FKBP14,CLIP2,ACTA2,COL1A1,SEMA5A,TGFB3,CHST3,COL5A1,RIN2,MYH11,HSPG2,IL17RD,MMP14,SKI,NTNG1,TGFBR2,COL1A2,FBN1,TNXB,COL3A1,NOG,PRKG1,TCF4,MFAP5,COL5A2
HP:0001030	Fragile skin	2.59e-03	2.59e-03	1	ADAMTS2,COL1A1,DSE,COL7A1,COL5A1,COL3A1,PLEC,COL5A2
HP:0000337	Broad forehead	1.60e-03	1.60e-03	1	ELN,FGFR3,GLI3,CLIP2,DNM1,COL1A1,DSE,TWIST1,CHST3,SERPINF1,KRAS,FBLN5,FKBP10,CASK,SERPINH1,CREB3L1,NTNG1,ACTG2,COL1A2,BMP1,ANTXR1,ZFPM2,SH3PXD2B,FAT4,TCF4,HBA1,MC1R
HP:0000309	Abnormality of the midface	1.47e-06	1.47e-06	1	NFIX,ELN,COL11A1,FGFR3,NDST1,GLI2,COL9A3,SEC23A,NALCN,ZNF423,XYLT1,GLI3,CLIP2,ACTA2,COL1A1,WFS1,PVRL1,MGP,SEMA5A,SPARC,PDE4D,PDGFRB,TGFB3,TWIST1,RUNX2,BMP4,BMP2,COL5A1,SERPINF1,MYH11,KRAS,LRP4,FBLN5,FKBP10,HSPG2,CTSK,SERPINH1,EDNRA,CREB3L1,ACAN,SKI,DDR2,TGFBR2,COL1A2,GJB2,FBN1,DCHS1,BMP1,COL3A1,ROR2,ANTXR1,ZFPM2,EFEMP2,SH3PXD2B,SOX11,FAM20C,MAF,FZD2,GPC6,PRKG1,COL4A1,FAT4,TCF4,MFAP5,ADAMTSL2,HBA1,SCARF2,MC1R
HP:0011800	Midface retrusion	3.69e-04	3.69e-04	1	NFIX,COL11A1,FGFR3,NDST1,GLI2,SEC23A,XYLT1,COL1A1,MGP,SPARC,PDE4D,PDGFRB,TGFB3,TWIST1,RUNX2,BMP4,SERPINF1,LRP4,FKBP10,SERPINH1,CREB3L1,SKI,COL1A2,BMP1,ROR2,SOX11,FAM20C,MAF,COL4A1
HP:0010668	Abnormality of the zygomatic bone	1.03e-06	1.03e-06	1	NFIX,ELN,COL11A1,FGFR3,NDST1,GLI2,COL9A3,SEC23A,ZNF423,XYLT1,CLIP2,ACTA2,COL1A1,PVRL1,MGP,SPARC,PDE4D,TWIST1,RUNX2,BMP4,BMP2,COL5A1,SERPINF1,MYH11,KRAS,LRP4,FKBP10,HSPG2,CTSK,SERPINH1,CREB3L1,ACAN,SKI,DDR2,TGFBR2,COL1A2,FBN1,DCHS1,BMP1,COL3A1,ROR2,ANTXR1,FAM20C,MAF,FZD2,GPC6,PRKG1,COL4A1,FAT4,TCF4,SLC2A10,MFAP5,HBA1,TWIST2,SCARF2
HP:0012369	Abnormality of malar bones	2.41e-06	2.41e-06	1	NFIX,ELN,COL11A1,FGFR3,NDST1,GLI2,COL9A3,SEC23A,ZNF423,XYLT1,CLIP2,ACTA2,COL1A1,PVRL1,MGP,SPARC,PDE4D,TWIST1,RUNX2,BMP4,COL5A1,SERPINF1,MYH11,KRAS,LRP4,FKBP10,HSPG2,CTSK,SERPINH1,CREB3L1,ACAN,SKI,DDR2,TGFBR2,COL1A2,FBN1,DCHS1,BMP1,COL3A1,ROR2,ANTXR1,FAM20C,MAF,FZD2,GPC6,PRKG1,COL4A1,FAT4,TCF4,MFAP5,HBA1,SCARF2
HP:0000272	Malar flattening	1.63e-06	1.63e-06	1	NFIX,ELN,COL11A1,FGFR3,NDST1,GLI2,COL9A3,SEC23A,ZNF423,XYLT1,CLIP2,ACTA2,COL1A1,PVRL1,MGP,SPARC,PDE4D,TWIST1,RUNX2,BMP4,COL5A1,SERPINF1,MYH11,KRAS,LRP4,FKBP10,HSPG2,CTSK,SERPINH1,CREB3L1,ACAN,SKI,DDR2,TGFBR2,COL1A2,FBN1,DCHS1,BMP1,COL3A1,ROR2,ANTXR1,FAM20C,MAF,FZD2,GPC6,PRKG1,COL4A1,FAT4,TCF4,MFAP5,HBA1,SCARF2
HP:0002797	Osteolysis	7.11e-03	7.11e-03	1	MMP2,CAV1,PDGFRB,CTGF,COL5A1,CTSK,MMP14,ANTXR2,GJB2,TNXB,COL3A1,SH3PXD2B,EXT1
HP:0002703	Abnormality of skull ossification	5.61e-04	5.61e-04	1	SEC23A,COL1A1,SPARC,RUNX2,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1,ANTXR1
HP:0011849	Abnormal bone ossification	1.19e-03	1.19e-03	1	NFIX,COL9A3,SEC23A,XYLT1,COMP,COL1A1,NKX3-2,MGP,SPARC,PDE4D,CHST3,RUNX2,MATN3,SERPINF1,NT5E,FKBP10,HSPG2,SERPINH1,CREB3L1,DDR2,COL1A2,BMP1,ANTXR1,PAPSS2
HP:0004331	Decreased skull ossification	2.39e-04	2.39e-04	1	SEC23A,COL1A1,SPARC,RUNX2,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1,ANTXR1
HP:0005474	Decreased calvarial ossification	1.68e-04	1.68e-04	1	COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0004425	Flat forehead	3.56e-02	3.56e-02	1	FGFR3,DSE,TWIST1,HBA1
HP:0002691	Platybasia	5.77e-05	5.77e-05	1	COL1A1,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0003550	Predominantly lower limb lymphedema	2.90e-02	2.90e-02	1	FLT4,VEGFC,GJC2
HP:0011356	Regional abnormality of skin	2.49e-02	2.49e-02	1	ELN,FGFR3,PLOD1,SALL4,XYLT1,CLIP2,PVRL1,SEMA5A,COL7A1,KCNJ8,TWIST1,CHST3,BMP4,KRT17,DOCK6,RIN2,KRAS,LRP4,AGT,FKBP10,GJA1,GJB2,ROR2,ZEB2,SOX11,HIC1,PLEC,EXT1,GPC6,NOG,KRT5,FAT4,TCF4,ZNF469
HP:0000189	Narrow palate	1.27e-02	1.27e-02	1	FGFR3,LTBP2,TWIST1,RUNX2,ADAMTS10,CTSK,SKI,FBN1,FAT4
HP:0004348	Abnormality of bone mineral density	1.77e-05	1.77e-05	1	NFIX,KAL1,IGF1,ELN,PLOD1,ADAMTS2,MMP2,SEC23A,PLS3,XYLT1,FKBP14,CLIP2,ACTA2,COL1A1,SEMA5A,SPARC,PDGFRB,COL7A1,KCNJ8,CHST3,COL10A1,RUNX2,COX4I2,SERPINF1,RIN2,MYH11,KRAS,LRP4,FBLN5,FKBP10,HSPG2,CTSK,IL17RD,SERPINH1,GJA1,MMP14,KIT,CREB3L1,SKI,NTNG1,ANTXR2,TGFBR2,COL1A2,FBN1,DCHS1,BMP1,EFEMP2,SH3PXD2B,PTRF,FAM20C,NDN,PRKG1,FAT4,ENPP1,MFAP5,ADAMTSL2,PAPSS2,ZNF469
