GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:3656225	Defective CHST6 causes MCDC1	6.84e-05	6.84e-05	1	OGN,FMOD,OMD,LUM,ACAN
REAC:3595172	Defective CHST3 causes SEDCJD	2.05e-03	2.05e-03	1	DCN,VCAN,CSPG4,BGN
REAC:3656243	Defective ST3GAL3 causes MCT12 and EIEE15	6.84e-05	6.84e-05	1	OGN,FMOD,OMD,LUM,ACAN
REAC:3560783	Defective B4GALT7 causes EDS, progeroid type	1.62e-06	1.62e-06	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:3595174	Defective CHST14 causes EDS, musculocontractural type	2.05e-03	2.05e-03	1	DCN,VCAN,CSPG4,BGN
REAC:3656237	Defective EXT2 causes exostoses 2	2.06e-03	2.06e-03	1	GPC1,SDC1,HSPG2,SDC2,GPC6
REAC:4420332	Defective B3GALT6 causes EDSP2 and SEMDJL1	1.62e-06	1.62e-06	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	2.06e-03	2.06e-03	1	GPC1,SDC1,HSPG2,SDC2,GPC6
REAC:3595177	Defective CHSY1 causes TPBS	2.05e-03	2.05e-03	1	DCN,VCAN,CSPG4,BGN
REAC:3906995	Diseases associated with O-glycosylation of proteins	1.29e-08	1.29e-08	1	ADAMTS2,SEMA5A,MUC5B,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	9.61e-12	9.61e-12	1	ADAMTS2,SEMA5A,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:3781860	Diseases associated with N-glycosylation of proteins	6.84e-05	6.84e-05	1	OGN,FMOD,OMD,LUM,ACAN
REAC:4793953	Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)	6.84e-05	6.84e-05	1	OGN,FMOD,OMD,LUM,ACAN
REAC:75892	Platelet Adhesion to exposed collagen	2.36e-04	2.36e-04	1	FYN,VWF,ITGA10,ITGB1,ITGA2,ITGA1
REAC:5173105	O-linked glycosylation	1.38e-07	1.38e-07	1	ADAMTS2,SEMA5A,MUC5B,GALNTL2,ADAMTS7,GALNT5,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,GALNT10,ADAMTSL1,ST6GALNAC3,THBS2,ADAMTSL2,B3GNT9
REAC:5173214	O-glycosylation of TSR domain-containing proteins	2.79e-11	2.79e-11	1	ADAMTS2,SEMA5A,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:201451	Signaling by BMP	8.74e-03	8.74e-03	1	SMAD9,ACVR2A,BMP2,SKI,FSTL1,NOG
REAC:3000480	Scavenging by Class A Receptors	2.82e-03	2.82e-03	1	COL1A1,COL4A2,COLEC12,COL1A2,COL3A1,COL4A1
REAC:76002	Platelet activation, signaling and aggregation	3.10e-06	3.10e-06	1	FYN,IGF1,HGF,BCAR1,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,ITPR2,F13A1,GNG11,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,RHOB,ADRA2A,VEGFC,GNA14,PDPN,CLEC3B,IGF2,GNG4,SELP,F2R,GNG2,CFD,F5
REAC:76005	Response to elevated platelet cytosolic Ca2+	3.99e-08	3.99e-08	1	IGF1,HGF,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,F13A1,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,VEGFC,CLEC3B,IGF2,SELP,CFD,F5
REAC:114608	Platelet degranulation	1.52e-08	1.52e-08	1	IGF1,HGF,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,F13A1,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,VEGFC,CLEC3B,IGF2,SELP,CFD,F5
REAC:8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	2.13e-02	2.13e-02	1	BCAR1,RASAL2,KRAS,SPRED1,RASA3,SPRED2
REAC:186797	Signaling by PDGF	6.61e-04	6.61e-04	1	FYN,BCAR1,FGFR3,RASAL2,COL9A3,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,ITPR2,NR4A1,PLCG1,SHC2,DLG4,KRAS,PDGFRA,COL4A2,THBS1,FGF7,COL6A1,COL6A2,IL17RD,GFRA1,ANGPT1,KIT,COL6A3,SPRED1,IRS1,PDGFD,RASA3,THBS2,COL4A1,COL4A5,SPRED2,COL6A6
REAC:3928663	EPHA-mediated growth cone collapse	1.53e-02	1.53e-02	1	FYN,EPHA3,SHB,KDR,MYH10,MYH11,EPHA2
REAC:397014	Muscle contraction	2.02e-02	2.02e-02	1	VIM,CACNG4,KCNK2,SORBS1,DMPK,ACTA2,CALD1,ITPR2,ATP1B2,MYH11,TPM1,CORIN,CACNA1C,KCNE4,ACTG2,LMOD1,KCNK3,DES,ANXA6,PLN,ITGA1
REAC:445355	Smooth Muscle Contraction	5.70e-04	5.70e-04	1	SORBS1,ACTA2,CALD1,MYH11,TPM1,ACTG2,LMOD1,ANXA6,ITGA1
REAC:419408	Lysosphingolipid and LPA receptors	4.34e-02	4.34e-02	1	LPPR2,LPPR4,S1PR1,LPAR1
REAC:975634	Retinoid metabolism and transport	1.71e-02	1.71e-02	1	GPC1,SDC1,LRP1,HSPG2,LRP12,SDC2,LPL,GPC6
REAC:373755	Semaphorin interactions	4.50e-04	4.50e-04	1	FYN,CRMP1,SEMA6A,SEMA5A,DPYSL3,MYH10,MYH11,SEMA7A,RHOB,ITGB1,DPYSL4,CDK5R1,ITGA1
REAC:399956	CRMPs in Sema3A signaling	9.48e-03	9.48e-03	1	FYN,CRMP1,DPYSL3,DPYSL4,CDK5R1
REAC:416700	Other semaphorin interactions	2.21e-02	2.21e-02	1	SEMA6A,SEMA5A,SEMA7A,ITGB1,ITGA1
REAC:157858	Gap junction trafficking and regulation	3.73e-02	3.73e-02	1	DNM1,GJA1,DAB2,GJB2,GJC1,GJC2
REAC:190828	Gap junction trafficking	2.59e-02	2.59e-02	1	DNM1,GJA1,DAB2,GJB2,GJC1,GJC2
REAC:202733	Cell surface interactions at the vascular wall	7.84e-03	7.84e-03	1	FYN,CAV1,FN1,TEK,PLCG1,ATP1B2,KRAS,ESAM,ITGB1,ANGPT1,ITGA5,JAM3,SELP,THBD
REAC:1474244	Extracellular matrix organization	1.18e-55	1.18e-55	1	DCN,TIMP2,VCAN,ELN,COL11A1,ACTN1,P4HA2,CAPN6,FBLN1,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,PCOLCE,SERPINE1,ASPN,COL1A1,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LTBP2,TGFB3,FMOD,P4HA1,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,COL5A1,MATN3,LOXL2,LRP4,COL4A2,THBS1,ITGA11,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,HSPG2,ITGA10,CTSK,COL8A1,ADAMTS16,CASK,SERPINH1,ITGB1,ADAMTS5,MMP14,ACAN,ADAMTS4,ITGA5,VCAM1,DDR2,CAPN2,COL6A3,FBLN2,ADAMTS9,PCOLCE2,ITGA2,COL1A2,HTRA1,JAM3,FBN1,MFAP4,TNXB,BMP1,COL3A1,SDC2,COL8A2,EFEMP2,PLEC,BGN,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,MFAP5,MMP17,COL5A2,COL15A1,COL6A6,ITGA1
REAC:1566948	Elastic fibre formation	3.61e-13	3.61e-13	1	ELN,FBLN1,LOX,EFEMP1,MFAP2,LTBP2,TGFB3,BMP4,BMP2,LOXL1,LOXL2,FBLN5,ITGB1,ITGA5,FBLN2,FBN1,MFAP4,EFEMP2,MFAP5
REAC:2129379	Molecules associated with elastic fibres	1.13e-08	1.13e-08	1	FBLN1,EFEMP1,MFAP2,LTBP2,TGFB3,BMP4,BMP2,FBLN5,ITGB1,FBLN2,MFAP4,EFEMP2,MFAP5
REAC:1566977	Fibronectin matrix formation	2.21e-02	2.21e-02	1	FN1,ITGB1,ITGA5
REAC:3000178	ECM proteoglycans	2.04e-10	2.04e-10	1	DCN,VCAN,LAMB1,COL9A3,COMP,SERPINE1,ASPN,LAMA4,SPARC,TGFB3,FMOD,MATN3,LRP4,LUM,ITGB1,ACAN,ITGA2,TNXB,BGN
REAC:216083	Integrin cell surface interactions	9.60e-09	9.60e-09	1	COL16A1,COL9A3,COMP,FN1,KDR,COL4A2,THBS1,ITGA11,LUM,HSPG2,ITGA10,ITGB1,ITGA5,VCAM1,ITGA2,JAM3,FBN1,COL4A1,ITGA1
REAC:1474290	Collagen formation	1.94e-24	1.94e-24	1	COL11A1,P4HA2,COL5A3,PLOD1,COL16A1,ADAMTS2,COL9A3,PCOLCE,COL1A1,COL12A1,LOX,COL7A1,P4HA1,COL10A1,LOXL1,COL5A1,LOXL2,COL4A2,ADAMTS14,COL6A1,COL6A2,COL8A1,SERPINH1,COL6A3,PCOLCE2,COL1A2,BMP1,COL3A1,COL8A2,PLEC,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:2022090	Assembly of collagen fibrils and other multimeric structures	2.07e-19	2.07e-19	1	COL11A1,COL5A3,PCOLCE,COL1A1,LOX,COL7A1,COL10A1,LOXL1,COL5A1,LOXL2,COL4A2,COL6A1,COL6A2,COL8A1,COL6A3,COL1A2,BMP1,COL3A1,COL8A2,PLEC,COL4A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:2243919	Crosslinking of collagen fibrils	3.75e-04	3.75e-04	1	PCOLCE,LOX,LOXL1,LOXL2,BMP1
REAC:1650814	Collagen biosynthesis and modifying enzymes	2.70e-25	2.70e-25	1	COL11A1,P4HA2,COL5A3,PLOD1,COL16A1,ADAMTS2,COL9A3,PCOLCE,COL1A1,COL12A1,COL7A1,P4HA1,COL10A1,COL5A1,COL4A2,ADAMTS14,COL6A1,COL6A2,COL8A1,SERPINH1,COL6A3,PCOLCE2,COL1A2,BMP1,COL3A1,COL8A2,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:1474228	Degradation of the extracellular matrix	1.80e-09	1.80e-09	1	DCN,TIMP2,CAPN6,COL16A1,MMP2,LAMB1,COL9A3,MMP11,COL12A1,NID1,MMP19,HSPG2,CTSK,ADAMTS16,ADAMTS5,MMP14,ACAN,ADAMTS4,CAPN2,ADAMTS9,HTRA1,BMP1,COL14A1,MMP17,COL15A1
REAC:1442490	Collagen degradation	2.94e-04	2.94e-04	1	COL16A1,MMP2,COL9A3,MMP11,COL12A1,MMP19,CTSK,MMP14,COL14A1,COL15A1
REAC:3000157	Laminin interactions	1.28e-04	1.28e-04	1	NID2,LAMB1,LAMA4,NID1,HSPG2,ITGB1,ITGA2,ITGA1
REAC:3000171	Non-integrin membrane-ECM interactions	7.39e-05	7.39e-05	1	ACTN1,LAMB1,LAMA4,SDC1,THBS1,HSPG2,CASK,ITGB1,DDR2,ITGA2,SDC2
REAC:3000170	Syndecan interactions	4.24e-04	4.24e-04	1	ACTN1,SDC1,THBS1,CASK,ITGB1,ITGA2,SDC2
REAC:5682910	LGI-ADAM interactions	4.34e-02	4.34e-02	1	CACNG4,DLG4,LGI2,LGI4
REAC:392154	Nitric oxide stimulates guanylate cyclase	1.74e-02	1.74e-02	1	MRVI1,PDE10A,PDE5A,GUCY1A2,PRKG1,PDE2A
REAC:418457	cGMP effects	2.21e-02	2.21e-02	1	MRVI1,PDE10A,PDE5A,PRKG1,PDE2A
REAC:140877	Formation of Fibrin Clot (Clotting Cascade)	3.46e-02	3.46e-02	1	TFPI,VWF,F3,F13A1,THBD,F2R,F5
REAC:2022857	Keratan sulfate degradation	2.06e-03	2.06e-03	1	OGN,FMOD,OMD,LUM,ACAN
